Name,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Relative Velocity km per sec,Orbit Uncertainity,Minimum Orbit Intersection,Orbital Period,Hazardous
3477702,26.8,0.0116025908,0.0259441818,25.3396799841,9,.000967268,439.2921254693568,False
3763272,22.5,0.0840533402,0.1879489824,24.6791051987,6,.103217,843.2477941175615,False
3768653,21.2,0.1529519353,0.3420109247,10.5499036159,6,.175149,417.1240780423452,False
3476133,23.7,0.0483676488,0.1081533507,4.6426593877,8,.18619,1753.845868900822,False
3477946,27.2,0.0096506147,0.0215794305,6.3772111152,8,.0281986,707.1665068971355,False
3478350,24.9,0.0278326768,0.0622357573,16.5884068774,8,.0598621,550.459540889919,False
3479121,25.5,0.0211132445,0.0472106499,5.1166081851,7,.00675343,614.9280874363175,False
3479123,25.5,0.0211132445,0.0472106499,20.6463441135,9,.00687863,585.1208733498743,False
3015691,21.1,0.160160338,0.358129403,16.8930596322,0,.0369664,286.7058519753619,True
3471590,20.6,0.2016299194,0.4508582062,13.8626485723,1,.013478,806.4729119236935,True
3476779,19.8,0.2914439045,0.6516883822,8.8787218764,0,.0892885,595.4695696316431,False
3477575,27.2,0.0096506147,0.0215794305,4.8657175394,7,.0303314,740.5157046165223,False
3477942,24.1,0.040230458,0.0899580388,12.0359138708,8,.00977058,191.2685627817681,False
3478652,26.4,0.0139493823,0.0311917671,13.6721083152,7,.019862,584.6904712593188,False
3566465,23.0,0.0667659413,0.1492931834,12.5631859471,8,.0653132,369.5202201040738,False
2480820,21.1,0.160160338,0.358129403,16.8930597452,0,.0370434,286.7142942609714,True
3781897,25.664,0.0195773983,0.0437763934,5.0909188773,6,.0177601,366.637515319359,False
3483542,24.0,0.0421264611,0.0941976306,8.8492790507,7,.0704312,789.6378200553671,False
2230599,17.7,0.7665755735,1.7141150923,38.153257832,0,.333397,1167.636360125141,False
3330688,23.6,0.0506471459,0.1132504611,14.3210690649,7,.0338549,285.6194525370139,False
3374668,24.0,0.0421264611,0.0941976306,17.6298695313,7,.00308039,530.1097857969551,False
3667485,20.7,0.1925550782,0.4305662442,15.1533495648,1,.0648365,503.8908432722077,False
3483205,29.2,0.0038419789,0.008590926,6.3549469837,9,.00104849,758.7825290966288,False
2033342,17.9,0.6991252322,1.5632915441,23.7124962707,0,.010566,222.4520906135928,True
3160748,29.1,0.0040230458,0.0089958039,22.6476101938,6,.000786163,303.4787563423772,False
3467177,20.5,0.2111324448,0.4721064988,23.2782795319,6,.0256712,1196.320018262834,True
2228587,19.3,0.3669061375,0.8204270649,12.3676118323,0,.331056,582.0970847735368,False
2368790,19.8,0.2914439045,0.6516883822,15.4208753122,0,.221126,746.9812627331446,False
3182172,20.0,0.2658,0.5943468684,27.4032193237,0,.03227,476.431359806929,True
3655732,25.0,0.02658,0.0594346868,20.9956829977,2,.0325993,372.4144796393974,False
3666785,22.3,0.0921626549,0.2060819612,8.495046028,3,.0259126,460.1894557939667,False
3739011,21.3,0.1460679643,0.3266178974,26.8305772986,4,.00550595,270.948310643592,True
2494690,20.0,0.2658,0.5943468684,27.403219365,0,.03227,476.4313598145953,True
2438908,20.5,0.2111324448,0.4721064988,14.6305339878,0,.00179697,922.5331537629444,True
3102762,24.1,0.040230458,0.0899580388,12.7831262883,0,.012946,361.1807278371487,False
3532401,21.8,0.1160259082,0.2594418179,11.3915944961,5,.106548,327.5976347287144,False
3711166,21.3,0.1460679643,0.3266178974,15.7132756285,6,.139103,454.7133994000135,False
2162117,19.1,0.4023045798,0.8995803882,21.6186489797,0,.111269,328.8954907560478,False
2275558,19.0,0.4212646106,0.9419763057,4.6144136082,0,.29665,705.6328412562843,False
2341050,20.3,0.2315021222,0.5176544822,0.5662447233,0,.203225,559.7247185038677,False
3444372,25.3,0.0231502122,0.0517654482,5.3614702411,6,.0260372,372.1315978975369,False
3449126,20.7,0.1925550782,0.4305662442,11.5344463893,0,.19921,425.1088637963063,False
2481965,20.7,0.1925550782,0.4305662442,11.5344456383,0,.199193,425.1155178397299,False
2159686,16.2,1.5295193534,3.4201092472,31.0515836566,0,.282843,884.6215359635507,False
2162483,17.5,0.8405334021,1.8794898244,36.7165179057,0,.175623,297.7556926470413,False
2230549,20.6,0.2016299194,0.4508582062,11.9097953392,0,.0296599,642.031457158775,True
3114057,21.0,0.1677084622,0.3750075218,7.5343422434,1,.0604686,583.5159043546171,False
3117427,24.4,0.0350392641,0.0783501764,6.3847286705,5,.000518411,322.7471607475732,False
3552574,20.9,0.1756123185,0.3926810818,15.4867098174,1,.177145,407.4703471783983,False
3708362,20.7,0.1925550782,0.4305662442,32.7351689828,0,.0247463,368.601976710098,True
3150191,26.1,0.0160160338,0.0358129403,15.6690035423,5,.000178388,635.187403705113,False
3511514,18.4,0.5553349116,1.2417666126,16.0545709497,1,.106241,1380.998582794581,False
3709715,25.4,0.022108281,0.0494356193,14.7350171052,7,9.30055E-5,228.8016121087175,False
3740498,18.7,0.4836764882,1.0815335068,25.2206675964,4,.025236,2149.780554552584,True
3766124,20.1,0.2538370294,0.5675968529,11.9053722118,4,.0793644,520.0499999609674,False
3387534,24.7,0.0305179233,0.0682401509,10.940951357,4,.0144547,347.9841108357518,False
3392366,26.5,0.0133215567,0.0297879063,9.1777152138,6,.0116954,352.2779178929347,False
3402203,22.2,0.096506147,0.2157943048,7.8199692841,0,.0826574,721.772560978108,False
3467750,24.3,0.0366906138,0.0820427065,9.5354013927,7,.031401,491.8348777222884,False
3508162,20.2,0.2424124811,0.5420507863,22.6400394526,0,.259792,1768.544786896633,False
3691712,25.0,0.02658,0.0594346868,4.2179620853,4,.0448509,460.9646442514971,False
3736412,27.5,0.008405334,0.0187948982,4.9395519706,1,.0156394,365.7273750874498,False
3744560,28.5,0.0053034072,0.0118587791,8.1174347607,5,.00100317,307.5344963747085,False
3766248,20.8,0.1838886721,0.411187571,13.0931977228,4,.0634318,843.6278089548972,False
3772993,27.197,0.0096639567,0.0216092642,8.754983769,6,.00223976,357.8420270713033,False
3763276,21.7,0.1214940408,0.2716689341,15.2051906876,3,.0353902,1262.29510200094,True
3508119,25.7,0.0192555078,0.0430566244,6.1684773397,8,.0585148,597.1448896032477,False
3508160,26.8,0.0116025908,0.0259441818,5.8036289872,7,.00582113,702.7297501113701,False
2234341,18.9,0.4411182,0.9863702813,14.9458378835,0,.157706,335.111877499897,False
2436030,19.4,0.3503926411,0.7835017643,11.9775298978,1,.054975,305.8591637319883,False
3092145,20.2,0.2424124811,0.5420507863,23.2942615396,0,.14527,637.2636117936339,False
3404520,19.8,0.2914439045,0.6516883822,14.7078246648,1,.455968,777.8977445769031,False
3467228,18.8,0.4619074603,1.0328564805,4.6379800189,0,.0739601,825.653859491251,False
3511913,23.7,0.0483676488,0.1081533507,8.778407738,7,.0313945,1738.893236352489,False
3714452,20.6,0.2016299194,0.4508582062,34.5699768835,3,.0281473,291.6798430372066,True
2488461,20.2,0.2424124811,0.5420507863,23.2942615464,0,.145704,637.3379438230189,False
3511892,20.2,0.2424124811,0.5420507863,31.1481699735,6,.0167221,1181.69929122897,True
3545510,26.0,0.0167708462,0.0375007522,7.6156580514,8,.0228772,547.0557743804262,False
3046149,22.3,0.0921626549,0.2060819612,11.8722613212,1,.0322554,453.0989411167103,False
3508108,18.3,0.5815070396,1.30028927,14.2999036308,1,.216928,1604.773296093031,False
3589591,23.9,0.04411182,0.0986370281,13.3240564656,4,.0180031,349.8669444758215,False
3719376,25.4,0.022108281,0.0494356193,26.3245747493,5,.0180205,291.4884183047832,False
3724583,24.1,0.040230458,0.0899580388,10.6061247982,7,.0550164,459.2310968429791,False
3743614,21.0,0.1677084622,0.3750075218,5.0442770429,5,.225863,552.4329596079315,False
3777808,20.984,0.1689487475,0.3777808842,5.0437543282,4,.225872,552.4280091035946,False
3092147,23.1,0.063760979,0.1425738833,8.5149008022,0,.0227541,1024.323467118937,False
3465683,21.1,0.160160338,0.358129403,19.2109731022,4,.179884,335.332225737692,False
3512346,22.0,0.1058168859,0.2366137501,13.3132023883,7,.1105,539.3315946622242,False
3597511,20.5,0.2111324448,0.4721064988,13.4217832654,1,.112896,754.2074697961752,False
3768619,19.8,0.2914439045,0.6516883822,24.8701154131,3,.0957247,1278.814150591113,False
3672907,21.0,0.1677084622,0.3750075218,9.6895496576,3,.0607186,285.3789788338696,False
3771794,24.858,0.0283762484,0.0634512203,10.3991299278,7,.0500421,516.2147012303747,False
3773653,22.204,0.0963285397,0.2153971629,12.0441774246,3,.108564,317.6774299570085,False
3515454,25.2,0.0242412481,0.0542050786,4.135304259,8,.0601964,665.1270594443452,False
2215588,19.4,0.3503926411,0.7835017643,14.864496346,0,.00329405,429.3615050267971,True
2411165,21.8,0.1160259082,0.2594418179,13.5999479701,0,.0436135,738.1601241636142,True
3467048,23.8,0.046190746,0.1032856481,6.4818266774,8,.0197548,508.0095424188131,False
3511916,26.0,0.0167708462,0.0375007522,7.3304653176,7,.0619617,1781.137970341173,False
3516632,19.6,0.3195618867,0.7145621017,16.9982290777,0,.29851,828.5712582687721,False
3684353,24.3,0.0366906138,0.0820427065,6.8733154156,5,.128759,472.7554025340393,False
3745033,25.8,0.0183888672,0.0411187571,11.2514178465,7,.00878977,1101.90928162121,False
3120863,26.3,0.0146067964,0.0326617897,23.4294561672,7,.00155558,246.0752870602644,False
3515026,25.9,0.0175612318,0.0392681082,9.6992129999,7,.00607676,797.459366322568,False
3520208,20.5,0.2111324448,0.4721064988,28.9695865348,1,.256539,707.8613309949072,False
3747358,21.6,0.1272198785,0.2844722965,14.7095968211,7,.118253,549.9384628662582,False
3752771,28.1,0.0063760979,0.0142573883,24.312826132,7,.00316976,729.6378365771935,False
2218017,19.6,0.3195618867,0.7145621017,6.5207319565,0,.105939,477.96117038843,False
2396593,19.0,0.4212646106,0.9419763057,14.8590825257,0,.105547,298.7718146790418,False
3373174,21.1,0.160160338,0.358129403,10.7175207161,1,.12718,541.772013061029,False
3516489,22.4,0.0880146521,0.1968067451,10.5254358498,0,.0179445,429.4721873313424,False
3515659,25.8,0.0183888672,0.0411187571,6.8970764627,7,.0178331,686.7792561377793,False
3516488,25.0,0.02658,0.0594346868,25.0958449289,9,.0172711,654.8794580419253,False
3520756,23.6,0.0506471459,0.1132504611,4.9918045658,7,.107505,963.3358709344636,False
3557843,20.6,0.2016299194,0.4508582062,9.6407971081,3,.00112508,341.8565695457659,True
3560816,22.0,0.1058168859,0.2366137501,9.5738608346,4,.0609457,397.2118085600644,False
3745995,22.3,0.0921626549,0.2060819612,12.5753921505,5,.0397056,277.490746961844,False
3409991,25.6,0.0201629919,0.0450858206,13.2537211926,6,.00551963,374.2981226435485,False
3522157,19.4,0.3503926411,0.7835017643,17.4558076158,1,.0530727,588.0992116278816,False
3523944,23.4,0.0555334912,0.1241766613,8.9930576866,0,.0617594,439.4350940254797,False
3548887,28.0,0.0066765941,0.0149293183,3.3407363736,4,.00193815,337.8959236738614,False
3551067,21.5,0.1332155667,0.2978790628,12.3121056467,0,.01411,321.4822888578047,True
3704144,23.4,0.0555334912,0.1241766613,3.2101455595,6,.194385,612.768534657002,False
3720000,25.1,0.0253837029,0.0567596853,15.6128428247,2,.132242,360.762175400384,False
3519453,27.0,0.0105816886,0.023661375,8.4502066629,6,.00406748,489.5668790035197,False
2163693,16.3,1.4606796427,3.2661789745,17.193534482,0,.205902,233.0220273374321,False
2405212,18.1,0.6376097899,1.4257388333,19.925263691,0,.00139343,587.5917700727724,True
2430439,19.8,0.2914439045,0.6516883822,11.4550681543,0,.220449,1858.953496912987,False
3151655,22.4,0.0880146521,0.1968067451,17.7146895026,1,.00341163,227.8312397941655,False
3780571,17.233,0.9505062494,2.1253965867,16.6756609254,6,.0645165,855.338783437334,False
3410474,21.0,0.1677084622,0.3750075218,29.3918877519,2,.164167,377.4031965581878,False
3576728,24.5,0.0334622374,0.0748238376,13.5276202071,7,.0322413,398.4329446975307,False
3655558,23.3,0.058150704,0.130028927,8.0396189826,8,.0771494,378.3875927851148,False
2436325,18.4,0.5553349116,1.2417666126,21.5397970213,0,.282797,905.3066201358034,False
3076899,20.2,0.2424124811,0.5420507863,17.9313921205,0,.149695,467.1778515170828,False
3472700,25.9,0.0175612318,0.0392681082,7.8823815125,6,.0117849,324.2809556767761,False
3522631,24.1,0.040230458,0.0899580388,13.5743476414,9,.0200444,252.8197618192299,False
3541504,19.6,0.3195618867,0.7145621017,18.8469895807,2,.0616621,338.7451915765727,False
2386847,18.1,0.6376097899,1.4257388333,17.453807783,0,.0287437,803.8563204047565,True
3330159,24.5,0.0334622374,0.0748238376,4.1280907442,6,.0112537,481.0893142159061,False
3530350,24.6,0.0319561887,0.0714562102,6.8341765297,7,.0657764,337.1059582098587,False
3724245,27.9,0.0069912523,0.0156329154,23.1735202353,3,.00229886,256.0699271458094,False
3747353,24.0,0.0421264611,0.0941976306,12.3330169918,4,.10079,723.5072515238039,False
2365449,20.5,0.2111324448,0.4721064988,24.330448002,1,.154706,348.0691375405533,False
3514800,20.8,0.1838886721,0.411187571,25.3512554859,6,.12919,2498.421448286268,False
3713287,26.6,0.0127219879,0.0284472297,15.0466589109,6,.0141892,311.3688044638748,False
3483296,19.9,0.2783267681,0.6223575734,15.2549613229,0,.0643258,532.4094856066256,False
3532395,20.4,0.2210828104,0.4943561926,18.4853741505,2,.200139,985.5138664399539,False
3552671,20.3,0.2315021222,0.5176544822,19.7118885217,7,.178793,851.3248194171581,False
3656923,27.3,0.0092162655,0.0206081961,14.5095603903,7,.0109704,476.0311018849124,False
3672899,21.6,0.1272198785,0.2844722965,10.5350570257,2,.0409175,369.3552544889754,True
2468910,21.5,0.1332155667,0.2978790628,10.5350284452,1,.0409294,369.3476316941474,True
2471083,19.9,0.2783267681,0.6223575734,15.2549558894,0,.0647323,532.3796595166903,False
3363699,26.2,0.0152951935,0.0342010925,15.9640641505,7,.00375541,387.7060521301712,False
3441127,25.1,0.0253837029,0.0567596853,25.615189007,7,.00540056,453.6913743235701,False
3704765,21.8,0.1160259082,0.2594418179,14.2851183869,6,.104424,458.5665017737957,False
3398658,20.1,0.2538370294,0.5675968529,18.0515530752,8,.105279,814.4003199928527,False
2215442,18.5,0.5303407233,1.1858779086,20.9360593963,0,.134651,318.974895592967,False
3063058,22.2,0.096506147,0.2157943048,13.4518992144,1,.00293641,301.3571102858747,True
2442037,19.3,0.3669061375,0.8204270649,17.1559706948,0,.000639127,1831.013425891744,True
3409434,24.5,0.0334622374,0.0748238376,8.6715025326,6,.000297692,377.7411674291635,False
3465534,23.2,0.0608912622,0.1361570015,7.8575575143,7,.038182,362.9982895067052,False
3548659,19.2,0.3841978911,0.8590926012,12.5141767497,0,.164048,1118.419901271075,False
2468738,19.3,0.3669061375,0.8204270649,12.514172464,0,.163875,1118.362180190005,False
3740929,25.8,0.0183888672,0.0411187571,9.8607593038,6,.0424494,307.4260257616186,False
3758928,24.8,0.0291443905,0.0651688382,5.580809424,4,.0399229,434.313027203694,False
3549033,20.5,0.2111324448,0.4721064988,14.5503706886,2,.00444533,1314.555599403439,True
3544949,24.7,0.0305179233,0.0682401509,7.641263261,7,.0422991,1778.590198300152,False
3529624,22.9,0.0699125232,0.1563291544,8.2439041178,6,.139184,1090.047418116771,False
3544935,21.7,0.1214940408,0.2716689341,7.3711655135,2,.0218662,306.032010397551,True
3507183,24.0,0.0421264611,0.0941976306,13.4887919009,8,.0536338,448.4441603676858,False
3609839,24.5,0.0334622374,0.0748238376,11.3865881858,7,.104643,748.9104358938409,False
3131064,18.3,0.5815070396,1.30028927,13.604590789,0,.29933,974.7397111529248,False
3384185,23.9,0.04411182,0.0986370281,13.7546334698,3,.0441378,374.6048330071443,False
3508131,22.7,0.0766575574,0.1714115092,13.7810299994,0,.0440685,440.6127194948093,False
3405070,19.1,0.4023045798,0.8995803882,19.539131907,2,.204215,659.4119267532349,False
3543621,20.6,0.2016299194,0.4508582062,27.1811476748,1,.147028,998.6778025333427,False
3545713,23.7,0.0483676488,0.1081533507,13.140102398,2,.0208383,303.6261754284594,False
3550300,22.1,0.1010543415,0.2259643771,8.6287213781,0,.0520925,1104.236906742119,False
3545901,27.9,0.0069912523,0.0156329154,8.8103344102,8,6.91401E-5,571.3705972791763,False
3545907,27.2,0.0096506147,0.0215794305,8.4117460397,8,.015154,1113.011217095687,False
3545552,28.1,0.0063760979,0.0142573883,6.0041705826,4,.000625603,398.8789277755973,False
3545558,27.1,0.0101054342,0.0225964377,9.9995982771,1,.00108035,276.5583358674995,False
3609751,25.2,0.0242412481,0.0542050786,12.7515455398,7,.0321691,746.6208044593793,False
3608405,19.3,0.3669061375,0.8204270649,12.3520759614,1,.277476,688.8339055597047,False
3726021,18.2,0.6089126221,1.3615700154,36.4033532667,5,.113972,890.2945995600819,False
3546697,24.3,0.0366906138,0.0820427065,7.3490508504,7,.017896,1158.557936119238,False
2152952,17.6,0.8027031673,1.7948988478,26.1386118449,0,.27964,594.371528018631,False
3529605,20.2,0.2424124811,0.5420507863,26.3325629158,6,.0584764,1603.095719192793,False
3545484,24.0,0.0421264611,0.0941976306,4.3332800549,5,.0603859,766.011589287245,False
3609222,26.4,0.0139493823,0.0311917671,16.4935718782,7,.00154557,734.7427310617066,False
3759318,24.4,0.0350392641,0.0783501764,19.7208312048,7,.0263565,275.1904158730299,False
3760086,29.4,0.0035039264,0.0078350176,20.5429458557,5,.000699108,386.1359595767743,False
3170204,21.6,0.1272198785,0.2844722965,15.5097033681,0,.0311029,327.9918832369401,True
3600242,19.9,0.2783267681,0.6223575734,39.6148190109,2,.0298515,321.0931879120298,True
3608620,23.6,0.0506471459,0.1132504611,12.8504891604,7,.0861491,369.7799001578682,False
3669253,18.9,0.4411182,0.9863702813,12.2332722553,1,.00780919,286.6550638939651,True
3673977,25.5,0.0211132445,0.0472106499,8.517946013,6,.00013018,300.2076357288911,False
3645193,24.8,0.0291443905,0.0651688382,6.6538295387,7,.00636869,278.4237445317889,False
3014114,20.6,0.2016299194,0.4508582062,29.4302812921,1,.00776213,314.637706309309,True
3548241,25.3,0.0231502122,0.0517654482,8.8278212816,7,.0235905,623.2306604168333,False
3548663,24.5,0.0334622374,0.0748238376,8.2236685539,9,.128749,644.9880139176058,False
2002100,16.05,1.6389095149,3.6647130844,23.3229221591,0,.149558,277.2143849607028,False
3175328,21.4,0.1394938229,0.3119176705,16.4045942393,2,.0781464,380.2650420305567,False
3550137,23.9,0.04411182,0.0986370281,5.7372274888,5,.109753,561.673138164778,False
3548530,23.9,0.04411182,0.0986370281,8.6889850466,8,.0481181,661.978327921808,False
3552576,20.7,0.1925550782,0.4305662442,10.5686179712,7,.104408,1582.302804698778,False
2004197,14.6,3.1956188672,7.1456210173,30.7600954292,0,.0987093,1271.442637792404,False
2164202,20.8,0.1838886721,0.411187571,9.8942295176,0,.0241636,358.8360814924976,True
2255501,18.6,0.5064714588,1.1325046106,32.7070176024,0,.0675992,797.5884201144304,False
2466507,20.8,0.1838886721,0.411187571,26.1605506356,1,.16299,351.9053515630647,False
3547629,25.2,0.0242412481,0.0542050786,4.9894441958,0,.0871549,1094.871815265804,False
3548529,26.6,0.0127219879,0.0284472297,13.2906250668,8,.0108532,791.5324384489545,False
